image_name,face_top,face_left,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face
10013142_607981379280837_1258582155_a,77,82,92,92,0.0,0.0,0.0,0.0,0.0,0.989,0.01,0.0,-1,-1
10013142_610741522337343_2136011834_a,69,94,126,126,0.0,0.001,0.0,0.0,0.001,0.977,0.022,0.0,-1,1
10013142_737450769627812_565494939_a,16,14,159,159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013142_844257335589818_388295902_a,13,26,235,235,0.0,0.006,0.0,0.0,0.855,0.136,0.003,0.0,-1,-1
10013143_1406042769668616_422345288_a,98,68,176,176,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10013143_1452588168312008_1167499016_a,81,88,139,139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013143_223282084529198_1830214877_a,56,100,149,149,0.007,0.021,0.002,0.006,0.397,0.382,0.003,0.183,-1,-1
10013143_390087351130694_864804401_a,37,58,216,216,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,-1,-1
10013143_556884797758379_564643439_a,151,15,127,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013143_610792442346015_1676267580_a,0,0,150,147,0.0,0.023,0.0,0.0,0.0,0.548,0.428,0.0,-1,-1
10013143_634497556620189_1240253019_a,0,41,185,176,0.0,0.002,0.0,0.0,0.041,0.956,0.0,0.0,-1,-1
10013143_647827368604034_2006957598_a,68,67,201,201,0.0,0.0,0.0,0.0,0.001,0.997,0.001,0.0,-1,-1
10013143_647955058604695_1311301947_a,89,47,187,187,0.0,0.0,0.0,0.0,0.0,0.686,0.001,0.313,-1,1
10013143_662645023802623_961340451_a,0,27,201,180,0.001,0.013,0.001,0.0,0.045,0.929,0.012,0.0,-1,-1
10013143_686277988096151_1085055550_a,93,72,114,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013146_1436158623297260_228054151_a,103,187,118,142,0.0,0.001,0.0,0.0,0.129,0.863,0.002,0.005,-1,-1
10013146_1453225348246686_1147680235_a,156,38,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013146_1486167301611109_6620488_a,34,148,122,122,0.0,0.0,0.0,0.0,0.152,0.847,0.0,0.0,-1,-1
10013146_213972842147202_1505615568_a,0,31,227,205,0.0,0.0,0.0,0.0,0.001,0.88,0.119,0.0,-1,-1
10013146_228194110722520_1580700964_a,5,98,143,143,0.0,0.001,0.0,0.0,0.003,0.996,0.0,0.0,-1,-1
10013146_248731721981088_1818812923_a,70,77,188,188,0.001,0.012,0.001,0.0,0.0,0.975,0.002,0.009,-1,-1
10013146_265710846943682_1024591056_a,31,63,203,203,0.0,0.019,0.0,0.0,0.012,0.9,0.069,0.0,-1,-1
10013146_281191888723445_1720576173_a,9,42,156,156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013146_299508076873275_445266272_a,83,108,151,151,0.058,0.0,0.003,0.002,0.232,0.002,0.674,0.03,-1,-1
10013146_489980161129823_1237254929_a,30,54,155,155,0.0,0.001,0.0,0.0,0.691,0.308,0.0,0.0,-1,-1
10013146_607322222687607_567735501_a,69,77,128,128,0.0,0.006,0.0,0.0,0.001,0.993,0.0,0.0,-1,-1
10013146_655042937900086_638580995_a,50,141,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013146_691148290943483_251449157_a,39,101,158,158,0.0,0.029,0.0,0.0,0.898,0.073,0.0,0.0,-1,-1
10013146_792516417443411_1095168733_a,19,74,173,173,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.014,-1,-1
10013147_1457084091193489_1818714713_a,25,51,140,140,0.0,0.007,0.0,0.0,0.026,0.965,0.001,0.001,-1,-1
10013147_231586483698458_1819099725_a,1,51,222,222,0.0,0.001,0.0,0.003,0.013,0.839,0.001,0.143,-1,-1
10013147_244808299036350_118453688_a,9,89,150,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013147_244982815687098_1729488888_a,15,60,212,212,0.0,0.017,0.0,0.0,0.123,0.858,0.001,0.001,-1,-1
10013147_262965350542963_2100822067_a,75,24,147,147,0.0,0.111,0.0,0.0,0.018,0.869,0.001,0.0,-1,-1
10013147_269450123237909_850932635_a,51,66,126,126,0.019,0.062,0.005,0.0,0.001,0.665,0.0,0.248,-1,1
10013147_274354109406458_709289500_a,0,30,138,131,0.0,0.0,0.0,0.0,0.992,0.007,0.0,0.0,-1,-1
10013147_599479696800252_254207177_a,110,108,113,113,0.038,0.002,0.0,0.0,0.0,0.96,0.0,0.0,-1,-1
10013148_1411267162472591_1905496408_a,39,85,194,194,0.0,0.033,0.0,0.0,0.553,0.41,0.003,0.001,-1,-1
10013148_1438646486377807_432059526_a,77,135,148,148,0.0,0.0,0.0,0.0,0.001,0.996,0.002,0.0,-1,-1
10013148_282065841962818_829778430_a,75,15,102,102,0.0,0.0,0.0,0.0,0.925,0.031,0.0,0.044,-1,-1
10013150_1393563904255947_1005428421_a,57,159,104,104,0.0,0.0,0.0,0.0,0.224,0.775,0.001,0.0,-1,-1
10013150_1406198036318810_777644076_a,49,25,101,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013150_1460709797496441_1499488537_a,74,111,172,172,0.0,0.577,0.0,0.0,0.422,0.001,0.0,0.0,-1,-1
10013150_233687536834600_759100855_a,0,40,265,258,0.0,0.095,0.0,0.0,0.898,0.007,0.0,0.0,-1,-1
10013150_263074317195689_344049287_a,42,62,137,137,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10013150_443873672382902_1219911910_a,36,101,157,157,0.0,0.0,0.0,0.0,0.622,0.378,0.0,0.0,-1,-1
10013150_483062661822952_1593389859_a,83,70,118,118,0.0,0.004,0.0,0.0,0.022,0.95,0.024,0.0,-1,-1
10013150_546866535433109_1922994848_a,120,69,92,92,0.0,0.0,0.0,0.0,0.002,0.997,0.001,0.0,-1,-1
10013151_1412884802309666_192263465_a,99,113,127,127,0.0,0.054,0.0,0.0,0.762,0.184,0.0,0.0,-1,-1
10013151_1480459848832324_1517986225_a,37,81,50,50,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1
10013151_274435416050728_1821944199_a,69,47,191,191,0.0,0.0,0.0,0.0,0.953,0.043,0.004,0.0,-1,-1
10013151_286411438190607_1275433572_a,77,154,103,103,0.002,0.002,0.0,0.0,0.0,0.535,0.461,0.0,-1,-1
10013151_287413398084564_608185041_a,6,85,183,183,0.0,0.002,0.0,0.0,0.35,0.648,0.0,0.0,-1,-1
10013151_461791787286068_376345419_a,96,69,170,170,0.0,0.37,0.0,0.0,0.026,0.597,0.006,0.0,-1,-1
10013151_554818744631542_17758219_a,7,154,97,97,0.0,0.002,0.0,0.0,0.0,0.996,0.001,0.0,-1,-1
10013151_647883978622431_1295518000_a,21,122,183,200,0.002,0.925,0.002,0.0,0.003,0.067,0.001,0.0,-1,-1
10013151_676037385788681_1935149107_a,91,109,130,130,0.0,0.002,0.0,0.0,0.972,0.026,0.0,0.0,-1,-1
10013151_746382772059138_2007588173_a,73,89,159,159,0.0,0.012,0.0,0.0,0.601,0.386,0.001,0.0,-1,-1
10013152_1405836553021318_169536060_a,12,0,205,213,0.0,0.001,0.0,0.0,0.0,0.975,0.023,0.0,-1,1
10013152_312463418878605_467420475_a,58,27,135,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013152_616592131755717_1553073247_a,60,5,125,125,0.0,0.543,0.0,0.0,0.424,0.033,0.0,0.0,-1,-1
10013152_632364800174464_1671282364_a,18,83,175,175,0.0,0.002,0.0,0.0,0.036,0.962,0.0,0.0,-1,-1
10013153_216277465249193_1871875853_a,48,134,111,111,0.0,0.003,0.0,0.0,0.754,0.243,0.0,0.0,-1,-1
10013153_240614709459571_65823350_a,0,21,153,127,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013153_453385798128823_567170358_a,80,44,218,218,0.0,0.004,0.0,0.0,0.007,0.764,0.226,0.0,-1,-1
10013153_694264597279570_1383386686_a,4,94,151,151,0.0,0.001,0.0,0.0,0.997,0.003,0.0,0.0,-1,-1
10013153_761420280549703_1079248231_a,34,9,267,267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013154_1415178255409844_501968215_a,34,16,141,141,0.0,0.001,0.0,0.0,0.0,0.993,0.004,0.002,-1,-1
10013154_1437881966452171_1402880698_a,61,90,74,74,0.003,0.0,0.0,0.017,0.599,0.001,0.0,0.38,1,-1
10013154_212476315629645_1210983044_a,122,198,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013154_264184290418120_887275436_a,0,57,205,193,0.0,0.008,0.0,0.0,0.0,0.963,0.001,0.028,-1,-1
10013154_300427120113119_1562971663_a,0,129,145,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013154_561259657304920_1294949293_a,20,55,152,152,0.0,0.0,0.0,0.001,0.995,0.001,0.003,0.001,-1,-1
10013154_764329233597643_2071823336_a,34,97,108,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013158_1397349233875847_391440815_a,46,150,54,54,0.0,0.0,0.0,0.0,0.945,0.054,0.0,0.0,-1,-1
10013158_1410014992595509_236313128_a,63,102,99,99,0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0,-1,-1
10013158_1418657198394124_1585865557_a,50,141,70,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013158_1427830664133249_1540269037_a,50,100,146,146,0.004,0.03,0.0,0.002,0.0,0.818,0.002,0.143,-1,1
10013158_209816479227318_1055564399_a,48,144,101,101,0.0,0.002,0.0,0.0,0.496,0.502,0.0,0.0,-1,-1
10013158_294020704090358_912227894_a,25,71,159,159,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,1
10013158_431757983635404_165343865_a,57,63,129,129,0.001,0.087,0.0,0.0,0.0,0.652,0.26,0.0,-1,-1
10013158_470065943095479_1160790293_a,8,109,125,125,0.0,0.002,0.0,0.0,0.001,0.994,0.001,0.001,-1,-1
10013158_498322226962495_702087186_a,66,117,86,86,0.001,0.328,0.0,0.0,0.005,0.66,0.006,0.001,-1,-1
10013158_618358801579667_550702792_a,89,96,98,98,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013158_636149013123474_1516605038_a,80,72,154,154,0.022,0.01,0.004,0.0,0.0,0.955,0.007,0.0,-1,-1
10013158_649090755128600_1908213162_a,17,104,147,147,0.0,0.0,0.0,0.0,0.998,0.001,0.001,0.0,-1,-1
10013158_716740318378139_727392603_a,67,96,128,128,0.0,0.007,0.0,0.0,0.248,0.744,0.001,0.0,-1,-1
10013158_794548910557650_624074935_a,85,85,135,135,0.0,0.003,0.0,0.0,0.317,0.68,0.0,0.0,-1,-1
10013159_1486015984952929_388029877_a,101,72,176,176,0.0,0.0,0.0,0.0,0.0,0.955,0.045,0.0,-1,-1
10013159_251558575017067_384501919_a,0,52,141,132,0.0,0.0,0.0,0.0,0.004,0.993,0.002,0.001,-1,-1
10013159_379648785506788_1584007716_a,27,107,104,104,0.0,0.001,0.0,0.0,0.0,0.93,0.069,0.0,-1,-1
10013159_619864614754787_1477978654_a,44,164,37,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013160_1412181925716432_1141424008_a,130,87,96,96,0.001,0.002,0.0,0.0,0.002,0.994,0.001,0.0,-1,-1
10013160_1468681033349397_177542434_a,37,127,160,160,0.0,0.001,0.0,0.002,0.0,0.623,0.002,0.373,-1,1
10013160_260925054086763_266528824_a,54,36,105,105,0.0,0.0,0.0,0.0,0.0,0.956,0.001,0.043,-1,-1
10013160_458842537583754_1620237081_a,23,88,90,90,0.0,0.015,0.0,0.0,0.0,0.98,0.005,0.0,-1,1
10013160_483408938426971_1709748825_a,0,123,85,82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013160_603303359753830_291316903_a,76,78,102,102,0.0,0.002,0.0,0.0,0.0,0.991,0.007,0.0,-1,-1
10013160_659011660833398_1481172891_a,46,94,116,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,-1
10013160_765172770183762_913492727_a,0,0,223,197,0.0,0.0,0.0,0.0,0.994,0.005,0.0,0.0,-1,-1
10013160_792916167393364_1536658152_a,24,111,129,129,0.0,0.028,0.0,0.0,0.49,0.48,0.001,0.001,-1,-1
10013163_1396905760586601_569333325_a,75,108,60,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013163_1409634842640112_173930583_a,3,105,153,153,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013163_308550689293471_348326571_a,27,122,136,136,0.001,0.444,0.007,0.002,0.017,0.448,0.074,0.008,-1,-1
10013163_381997358607192_983457333_a,1,51,193,193,0.0,0.0,0.0,0.0,0.0,0.863,0.136,0.0,-1,-1
10013163_521685221275601_1338480602_a,113,79,125,125,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013163_763346467023710_190321234_a,5,0,172,177,0.001,0.004,0.0,0.001,0.001,0.679,0.313,0.0,-1,-1
10013164_1477130362504881_486746893_a,94,93,109,109,0.0,0.003,0.0,0.0,0.0,0.582,0.0,0.415,-1,-1
10013164_511359178987035_377508205_a,3,82,193,193,0.0,0.006,0.0,0.0,0.004,0.731,0.259,0.0,-1,-1
10013164_730109747040896_640162433_a,80,72,115,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013165_629094707171094_69566734_a,120,98,122,122,0.0,0.001,0.0,0.001,0.005,0.224,0.0,0.768,1,-1
10013167_1422695011321481_1899276588_a,2,191,57,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013167_1441156182796077_1502731198_a,26,111,53,53,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,-1,-1
10013167_1467358096829817_1614570279_a,83,50,162,162,0.0,0.001,0.0,0.0,0.132,0.861,0.004,0.0,-1,-1
10013167_238177726368368_1670873897_a,6,46,201,201,0.0,0.017,0.0,0.0,0.851,0.131,0.0,0.001,-1,-1
10013167_616154671803715_568371927_a,21,51,212,212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013167_616955628394715_1444877213_a,15,39,158,158,0.0,0.001,0.0,0.0,0.007,0.989,0.002,0.0,-1,-1
10013167_646280135408726_2101488522_a,100,45,198,198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013168_1397632407180793_1459724624_a,103,99,171,171,0.015,0.014,0.0,0.001,0.0,0.462,0.0,0.507,-1,1
10013168_1398042890474283_928478630_a,97,152,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013168_1410642985866818_1325462129_a,35,95,145,145,0.0,0.001,0.0,0.0,0.064,0.933,0.002,0.0,-1,-1
10013168_1440405066201397_2143298808_a,53,104,78,78,0.001,0.005,0.001,0.004,0.003,0.618,0.003,0.367,-1,-1
10013168_1492671294287984_461969878_a,54,46,215,215,0.0,0.014,0.0,0.0,0.664,0.321,0.0,0.0,-1,-1
10013168_296949037126099_2090294225_a,19,115,104,104,0.0,0.001,0.0,0.0,0.199,0.799,0.0,0.0,-1,-1
10013168_485089808284762_1792419629_a,60,118,122,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013168_687102158015860_281121161_a,66,184,121,122,0.003,0.005,0.003,0.001,0.001,0.906,0.005,0.076,-1,-1
10013168_715614748458867_1773296853_a,58,120,164,164,0.0,0.001,0.0,0.0,0.35,0.643,0.001,0.005,-1,-1
10013168_746752288692353_1216309850_a,99,47,164,164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013169_279697365528123_1074216065_a,84,56,155,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013169_530507283736701_1560261272_a,105,104,181,181,0.0,0.003,0.0,0.0,0.996,0.0,0.0,0.0,-1,-1
10013169_547580818689186_1548849369_a,32,66,209,209,0.0,0.002,0.0,0.0,0.01,0.83,0.156,0.002,-1,-1
10013169_771083532916281_1414628994_a,42,51,114,114,0.0,0.004,0.0,0.0,0.955,0.041,0.0,0.0,-1,-1
10013169_835374163143900_1950978959_a,85,67,156,156,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,-1,-1
10013170_1423721454547005_1344243631_a,129,70,100,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013170_230343317173004_2099819121_a,51,85,102,102,0.0,0.002,0.0,0.0,0.0,0.989,0.009,0.0,-1,-1
10013170_262316110615186_654766869_a,28,95,155,155,0.0,0.0,0.0,0.0,0.0,0.994,0.003,0.002,-1,-1
10013170_303802266441588_256646456_a,0,91,214,241,0.0,0.045,0.0,0.0,0.649,0.306,0.001,0.0,-1,-1
10013170_485859998182707_245127800_a,9,48,179,179,0.0,0.0,0.0,0.0,0.002,0.997,0.0,0.0,-1,-1
10013170_505302736262478_1533650734_a,104,37,189,189,0.0,0.004,0.0,0.0,0.055,0.941,0.0,0.0,-1,-1
10013170_527386650695434_174294850_a,91,118,104,104,0.0,0.001,0.0,0.0,0.014,0.985,0.0,0.0,-1,-1
10013170_752590421441903_1932001611_a,51,93,124,124,0.0,0.018,0.0,0.0,0.001,0.978,0.0,0.003,-1,-1
10013174_281188195383840_1098908176_a,0,36,228,193,0.0,0.001,0.0,0.0,0.0,0.95,0.044,0.004,-1,-1
10013174_441183452694394_412310510_a,91,171,48,48,0.0,0.007,0.0,0.0,0.032,0.96,0.0,0.0,-1,-1
10013174_480064652123334_1045067256_a,66,49,177,177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1
10013174_683779051663298_328100941_a,0,122,183,184,0.001,0.007,0.0,0.0,0.001,0.963,0.023,0.003,-1,-1
10013174_696461063745221_1307354045_a,79,113,91,91,0.0,0.0,0.0,0.0,0.0,0.982,0.014,0.004,-1,-1
10013175_305125772968868_1980884365_a,107,69,141,141,0.0,0.003,0.0,0.0,0.0,0.994,0.003,0.0,-1,-1
10013175_609380692484996_1843683676_a,42,50,90,90,0.0,0.0,0.0,0.0,0.02,0.978,0.001,0.001,-1,-1
10013175_624383970977483_582763053_a,0,62,243,274,0.0,0.001,0.0,0.0,0.001,0.998,0.0,0.0,-1,-1
10013175_738755689479242_1296840002_a,0,82,223,242,0.0,0.038,0.0,0.0,0.391,0.569,0.001,0.0,-1,-1
10013176_1384885415084025_1868407820_a,61,69,110,110,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,-1,-1
10013176_224549237752844_1867770723_a,48,78,168,168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013176_231235580404397_1405311271_a,54,97,106,106,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.001,-1,-1
10013176_616337761793519_555464637_a,65,75,172,172,0.0,0.008,0.0,0.0,0.0,0.983,0.008,0.0,-1,-1
10013177_1398070070469171_902982279_a,0,5,142,129,0.0,0.2,0.0,0.0,0.238,0.556,0.004,0.001,-1,-1
10013177_1411527182444600_1789040302_a,68,111,92,92,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10013177_1482567278626356_112170940_a,63,99,102,102,0.0,0.005,0.0,0.0,0.162,0.826,0.006,0.0,-1,-1
10013177_257210341125743_854651630_a,0,43,202,177,0.014,0.03,0.175,0.0,0.32,0.401,0.06,0.0,-1,-1
10013177_279839165525587_1310478710_a,92,80,158,158,0.0,0.108,0.0,0.0,0.008,0.883,0.0,0.0,-1,-1
10013177_294376280712575_1013452646_a,41,80,113,113,0.004,0.0,0.0,0.0,0.035,0.955,0.004,0.001,-1,-1
10013177_431330423668056_1506673856_a,124,145,95,95,0.007,0.041,0.022,0.0,0.0,0.918,0.004,0.008,1,-1
10013177_484753258293203_580450867_a,72,66,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013177_516840635093500_1935712193_a,0,27,278,284,0.0,0.214,0.0,0.0,0.002,0.74,0.043,0.0,-1,1
10013177_532915600152848_559166518_a,51,65,107,107,0.024,0.025,0.004,0.0,0.019,0.912,0.016,0.001,-1,-1
10013177_546599145454767_418850748_a,50,146,93,93,0.001,0.14,0.001,0.0,0.001,0.842,0.014,0.0,-1,1
10013177_550061181774206_567206671_a,16,90,131,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013177_565919560182156_1960230739_a,37,58,141,141,0.0,0.06,0.0,0.0,0.007,0.926,0.003,0.004,-1,-1
10013177_579471582160804_100248089_a,20,94,123,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013177_618712604871161_1221459748_a,0,18,189,151,0.0,0.008,0.0,0.0,0.989,0.004,0.0,0.0,-1,-1
10013177_638926656185358_24155418_a,75,99,137,137,0.0,0.0,0.0,0.0,0.0,0.872,0.004,0.124,-1,-1
10013177_707550525954558_1349940667_a,79,19,286,226,0.0,0.002,0.0,0.0,0.0,0.983,0.007,0.009,-1,-1
10013180_1374224776193780_1240152518_a,99,117,119,119,0.0,0.001,0.0,0.0,0.513,0.484,0.001,0.001,-1,-1
10013180_1408433792759508_271582704_a,52,57,136,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013180_229019363958616_464652470_a,113,116,100,100,0.0,0.0,0.0,0.0,0.002,0.995,0.003,0.0,-1,-1
10013180_303751923109855_961725830_a,109,142,73,73,0.878,0.001,0.119,0.0,0.001,0.001,0.0,0.0,-1,-1
10013180_654635007905107_257785559_a,5,118,119,119,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,-1,-1
10013181_1558854244340388_432215444_a,12,0,198,204,0.0,0.0,0.0,0.0,0.886,0.113,0.0,0.0,-1,-1
10013181_238779452993264_1615146350_a,95,99,110,110,0.0,0.001,0.0,0.0,0.0,0.996,0.002,0.001,-1,-1
10013181_610807279013096_1112748997_a,32,69,129,129,0.0,0.021,0.0,0.0,0.976,0.003,0.0,0.0,-1,-1
10013182_279326062236691_764002892_a,69,98,105,105,0.0,0.26,0.0,0.0,0.001,0.738,0.0,0.0,-1,-1
10013182_640550156000979_331023197_a,133,118,93,93,0.0,0.0,0.0,0.001,0.001,0.514,0.001,0.484,-1,-1
10013182_775770139124643_1276998665_a,89,31,105,105,0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10013183_1390185504539531_695039548_a,10,97,140,140,0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,-1,-1
10013183_1422299784693155_1101887408_a,71,130,99,99,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013183_393079994166962_9454922_a,0,76,140,138,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,-1,-1
10013183_476195819148269_573716900_a,0,51,158,151,0.0,0.01,0.0,0.0,0.002,0.984,0.002,0.002,-1,-1
10013183_481371525324720_1052120740_a,43,131,135,135,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,-1,-1
10013183_535722136536220_1740818974_a,115,110,64,64,0.0,0.135,0.0,0.0,0.002,0.856,0.006,0.0,-1,-1
10013183_605883079507045_1538142391_a,41,86,106,106,0.0,0.002,0.0,0.0,0.298,0.699,0.0,0.0,-1,-1
10013183_622818674478511_1656523376_a,72,75,132,132,0.0,0.002,0.0,0.0,0.001,0.986,0.002,0.01,-1,-1
10013183_724525004235365_793428350_a,12,117,106,106,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,-1,-1
10013185_1399649183644874_1767489132_a,85,48,114,114,0.0,0.0,0.0,0.0,0.897,0.102,0.0,0.0,-1,-1
10013185_1491755407710712_2073528672_a,59,107,103,103,0.0,0.0,0.0,0.0,0.019,0.98,0.001,0.0,-1,-1
10013185_232315403636797_614054788_a,44,115,123,123,0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0,-1,-1
10013185_233814940154673_500039206_a,6,93,139,139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013185_287132041446677_1332260214_a,47,51,123,123,0.0,0.001,0.0,0.0,0.0,0.996,0.0,0.002,-1,-1
10013185_576672289107172_1987982949_a,91,110,114,114,0.0,0.001,0.0,0.0,0.376,0.623,0.0,0.0,-1,-1
10013185_760587393959604_1787244_a,2,70,106,106,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,-1,-1
10013186_437456443064465_1634049432_a,56,87,144,144,0.0,0.001,0.0,0.004,0.001,0.927,0.024,0.043,-1,-1
10013187_226886407505391_972079769_a,98,27,194,194,0.0,0.007,0.0,0.0,0.0,0.962,0.03,0.0,-1,-1
10013187_255450667968339_763719368_a,0,0,184,156,0.0,0.006,0.0,0.0,0.736,0.257,0.001,0.0,-1,-1
10013187_306239516196548_1975386625_a,0,13,218,192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013187_476861625777794_1389017016_a,24,60,180,180,0.0,0.0,0.0,0.0,0.0,0.996,0.002,0.001,-1,-1
10013187_536628653122230_1571376779_a,37,66,71,71,0.0,0.0,0.0,0.0,0.872,0.125,0.0,0.003,-1,-1
10013187_607927292628634_1899493731_a,111,65,158,158,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.001,-1,-1
10013187_716692041716506_1663771326_a,52,112,122,122,0.0,0.003,0.0,0.0,0.143,0.853,0.0,0.0,-1,-1
10013187_804182319611963_1900710532_a,63,95,136,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013189_1413731665556736_1731901652_a,15,20,161,161,0.0,0.001,0.0,0.004,0.0,0.794,0.182,0.018,-1,-1
10013189_1477730419111530_758704468_a,8,31,192,192,0.0,0.0,0.0,0.0,0.001,0.996,0.0,0.002,-1,1
10013189_232858090242647_1714456077_a,22,95,59,59,0.0,0.033,0.0,0.0,0.0,0.96,0.007,0.0,-1,-1
10013189_238181266375084_1742457596_a,96,71,156,156,0.042,0.003,0.001,0.0,0.003,0.948,0.001,0.001,-1,-1
10013189_279718748862157_2129940827_a,48,124,84,84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013189_638477389556937_209668716_a,29,26,120,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013189_686038294788089_946504471_a,2,44,126,126,0.001,0.019,0.0,0.001,0.07,0.895,0.003,0.011,-1,1
10013189_768305149855363_1594648367_a,50,88,140,140,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,-1,-1
10013189_810566222298270_228971880_a,24,47,149,149,0.0,0.0,0.0,0.0,0.996,0.0,0.003,0.0,-1,-1
10013191_274834842678088_520533333_a,0,24,162,162,0.0,0.073,0.0,0.0,0.015,0.902,0.009,0.0,-1,1
10013191_274984822668603_378205174_a,0,107,192,160,0.0,0.0,0.0,0.0,0.0,0.837,0.162,0.0,-1,-1
10013191_309339019218850_878512673_a,33,22,190,190,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013191_616701205077694_1713554448_a,51,131,151,151,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,-1,-1
10013191_756720531012938_2113196057_a,67,83,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1
10013193_1405830733022120_503828852_a,0,27,231,213,0.0,0.0,0.0,0.0,0.457,0.542,0.0,0.0,-1,-1
